nullme,UK STERLING 3M DEPOSIT (FT/RFV) - MIDDLE RATE,JAPANESE YEN 3M DEPOSIT (FT/RFV) - MIDDLE RATE,SWISS 3 MONTH LIBOR (SNB) - MIDDLE RATE,EURONIA OVERNIGHT AVG. (LDN:WMBA) - MIDDLE RATE
2009-11-25,0.00715,0.00345,0.0025167,0.003016
2009-11-26,0.0068,0.00335,0.0025,0.002895
2009-11-27,0.00685,0.00325,0.0025,0.002833
2009-11-30,0.00685,0.00325,0.0025,0.003519
2009-12-01,0.00685,0.0033,0.0025,0.002949
2009-12-02,0.0068,0.0033,0.0025,0.002878
2009-12-03,0.0068,0.0033,0.0025333,0.002816
2009-12-04,0.00675,0.0033,0.0025333,0.002739
2009-12-07,0.0068,0.0032,0.0025167,0.005983
2009-12-08,0.0068,0.00325,0.0025167,0.002939
2009-12-09,0.00675,0.00325,0.0025167,0.003009
2009-12-10,0.00615,0.00335,0.0025167,0.003031
2009-12-11,0.0068,0.00325,0.0025167,0.003019
2009-12-14,0.0068,0.0033,0.0025167,0.003068
2009-12-15,0.00625,0.00285,0.0025167,0.003031
2009-12-16,0.00675,0.0029,0.0025167,0.002974
2009-12-17,0.0069,0.0026,0.0025167,0.002722
2009-12-18,0.007,0.00265,0.0025167,0.002619
2009-12-21,0.00705,0.00265,0.0025167,0.00259
2009-12-22,0.00705,0.00255,0.0025167,0.002509
2009-12-23,0.00705,0.0026,0.0025167,0.00249
2009-12-24,0.00705,0.0026,0.0025167,0.002618
2009-12-25,0.00525,0.0031,0.0025167,0.002618
2009-12-28,0.00705,0.0026,0.0025167,0.002618
2009-12-29,0.00705,0.00255,0.0025167,0.0024
2009-12-30,0.00705,0.0026,0.0025167,0.002426
2009-12-31,0.00705,0.0026,0.0025167,0.002441
2010-01-01,0.0066,0.0031,0.0025167,0.002441
2010-01-04,0.00695,0.00265,0.0025,0.002516
2010-01-05,0.0069,0.0027,0.0025167,0.002489
2010-01-06,0.0069,0.00265,0.0025167,0.002396
2010-01-07,0.0069,0.00275,0.0025167,0.002401
2010-01-08,0.0069,0.00275,0.0025,0.002397
2010-01-11,0.0069,0.00275,0.0024833,0.00244
2010-01-12,0.0069,0.0027,0.0025,0.002449
2010-01-13,0.0069,0.0025,0.0025,0.00245
2010-01-14,0.0069,0.00255,0.0024833,0.002378
2010-01-15,0.0068,0.00255,0.0025,0.002435
2010-01-18,0.0068,0.00255,0.0025,0.002491
2010-01-19,0.00685,0.00255,0.0025,0.005255
2010-01-20,0.00685,0.0033,0.0025,0.002471
2010-01-21,0.0068,0.00255,0.0025,0.002545
2010-01-22,0.00685,0.00255,0.0025,0.002475
2010-01-25,0.00685,0.00255,0.0025,0.002539
2010-01-26,0.00685,0.00255,0.0025,0.002486
2010-01-27,0.0062,0.0025,0.0025,0.002459
2010-01-28,0.00685,0.00255,0.0025,0.002457
2010-01-29,0.0069,0.00255,0.0025,0.002443
2010-02-01,0.0063,0.0025,0.0025,0.002485
2010-02-02,0.0069,0.0025,0.0025,0.002498
2010-02-03,0.0062,0.0025,0.0025,0.002468
2010-02-04,0.00675,0.0025,0.0025,0.002524
2010-02-05,0.00695,0.00295,0.0025,0.00248
2010-02-08,0.00695,0.0025,0.0025,0.002458
2010-02-09,0.0063,0.0033,0.0025,0.005685
2010-02-10,0.00685,0.003,0.0024833,0.002476
2010-02-11,0.00685,0.003,0.0024833,0.002558
2010-02-12,0.0061,0.00325,0.0024833,0.002573
2010-02-15,0.0063,0.00305,0.0024833,0.002574
2010-02-16,0.00695,0.00305,0.0024833,0.002595
2010-02-17,0.00705,0.0031,0.0024833,0.002576
2010-02-18,0.00695,0.0031,0.0024833,0.002519
2010-02-19,0.00705,0.00325,0.0024833,0.002519
2010-02-22,0.00695,0.00325,0.0024833,0.002528
2010-02-23,0.0071,0.00325,0.0025,0.002474
2010-02-24,0.00615,0.0031,0.0025,0.002498
2010-02-25,0.0061,0.00325,0.0025,0.002464
2010-02-26,0.0061,0.00325,0.0025,0.002516
2010-03-01,0.00715,0.00305,0.0025,0.002452
2010-03-02,0.0064,0.00305,0.0025,0.002449
2010-03-03,0.0063,0.00325,0.0024833,0.002403
2010-03-04,0.0062,0.00305,0.0024833,0.002478
2010-03-05,0.00625,0.00305,0.0024833,0.002415
2010-03-08,0.0061,0.00305,0.0024833,0.002485
2010-03-09,0.0061,0.0031,0.0024833,0.005872
2010-03-10,0.0062,0.0031,0.0024833,0.002474
2010-03-11,0.0063,0.00305,0.0025,0.002485
2010-03-12,0.0064,0.00305,0.0025,0.00246
2010-03-15,0.0063,0.00305,0.0025,0.002498
2010-03-16,0.0071,0.00325,0.0025,0.002522
2010-03-17,0.00715,0.00275,0.0025,0.0025
2010-03-18,0.0071,0.0028,0.0025,0.002501
2010-03-19,0.00715,0.00275,0.0024833,0.002459
2010-03-22,0.0065,0.00275,0.0024833,0.002517
2010-03-23,0.0065,0.0028,0.0024833,0.002439
2010-03-24,0.00715,0.00325,0.0024833,0.002501
2010-03-25,0.00705,0.0028,0.0024667,0.002449
2010-03-26,0.00615,0.00325,0.0024667,0.002471
2010-03-29,0.0066,0.0028,0.0024667,0.002494
2010-03-30,0.0071,0.00285,0.0024667,0.002485
2010-03-31,0.00705,0.00275,0.0024667,0.002867
2010-04-01,0.007,0.00275,0.0024667,0.002567
2010-04-02,0.00615,0.00275,0.0024667,0.002567
2010-04-05,0.00525,0.0029,0.0024667,0.002567
2010-04-06,0.0056,0.0026,0.0024667,0.002595
2010-04-07,0.0056,0.00275,0.0024833,0.002545
2010-04-08,0.00715,0.0028,0.0024917,0.002524
2010-04-09,0.00705,0.00275,0.0024667,0.002483
2010-04-12,0.00715,0.0028,0.0024417,0.00256
2010-04-13,0.00715,0.0028,0.002425,0.005739
2010-04-14,0.00715,0.0028,0.002425,0.002553
2010-04-15,0.00725,0.00295,0.0024333,0.002545
2010-04-16,0.0057,0.00295,0.0024333,0.002565
2010-04-19,0.00725,0.00295,0.002425,0.002533
2010-04-20,0.00725,0.00295,0.002425,0.002558
2010-04-21,0.00725,0.00295,0.002425,0.002499
2010-04-22,0.00735,0.00295,0.002425,0.002517
2010-04-23,0.00735,0.00295,0.002425,0.002463
2010-04-26,0.00735,0.00295,0.002425,0.002446
2010-04-27,0.00745,0.00295,0.002425,0.002496
2010-04-28,0.00745,0.00295,0.0024583,0.002449
2010-04-29,0.00745,0.00295,0.0024583,0.002442
2010-04-30,0.00745,0.00295,0.0024583,0.002597
2010-05-03,0.00745,0.00295,0.0024583,0.002597
2010-05-04,0.00585,0.00295,0.0024417,0.002455
2010-05-05,0.00585,0.00295,0.0024083,0.002501
2010-05-06,0.0063,0.00295,0.00235,0.002502
2010-05-07,0.00745,0.00295,0.0023417,0.002555
2010-05-10,0.00655,0.00295,0.002325,0.002458
2010-05-11,0.00655,0.00295,0.0022917,0.005464
2010-05-12,0.00765,0.00365,0.0022417,0.002592
2010-05-13,0.00765,0.00305,0.0021833,0.002502
2010-05-14,0.00655,0.0034,0.0021667,0.002536
2010-05-17,0.00745,0.00255,0.00215,0.002518
2010-05-18,0.00745,0.00255,0.00215,0.002536
2010-05-19,0.0067,0.00255,0.0021167,0.0025
2010-05-20,0.0067,0.00225,0.0019667,0.002501
2010-05-21,0.0067,0.00335,0.0016667,0.002548
2010-05-24,0.0067,0.00255,0.0015,0.002496
2010-05-25,0.0067,0.00255,0.0011833,0.002578
2010-05-26,0.0067,0.00255,0.0011,0.002595
2010-05-27,0.0069,0.00425,0.0011,0.00259
2010-05-28,0.0069,0.00505,0.0010833,0.002631
2010-05-31,0.00645,0.00255,0.0010833,0.002631
2010-06-01,0.0082,0.003,0.0010667,0.002639
2010-06-02,0.0069,0.00255,0.0009333,0.00248
2010-06-03,0.0069,0.00275,0.0008333,0.002471
2010-06-04,0.0069,0.00275,0.0007833,0.002479
2010-06-07,0.00765,0.00425,0.0007667,0.00252
2010-06-08,0.0069,0.00275,0.0008,0.002538
2010-06-09,0.00785,0.00275,0.00085,0.002527
2010-06-10,0.00775,0.00275,0.0009,0.002544
2010-06-11,0.0074,0.00375,0.0009,0.002547
2010-06-14,0.0074,0.00275,0.0009,0.002532
2010-06-15,0.0074,0.0023,0.0009,0.00539
2010-06-16,0.0074,0.00275,0.0009333,0.002597
2010-06-17,0.0074,0.00275,0.001,0.002588
2010-06-18,0.008,0.00275,0.0010833,0.002579
2010-06-21,0.0081,0.00275,0.0010833,0.002669
2010-06-22,0.0074,0.0024,0.0010833,0.002782
2010-06-23,0.0074,0.0024,0.0010833,0.002704
2010-06-24,0.0083,0.0024,0.0011,0.0027
2010-06-25,0.0083,0.00325,0.0011,0.002719
2010-06-28,0.0083,0.0024,0.0011167,0.002654
2010-06-29,0.0082,0.00325,0.0011,0.002616
2010-06-30,0.0083,0.00325,0.0011167,0.003146
2010-07-01,0.0074,0.00325,0.0011333,0.003988
2010-07-02,0.0074,0.00325,0.0011,0.003251
2010-07-05,0.0078,0.00325,0.00115,0.003169
2010-07-06,0.0074,0.00325,0.0011667,0.003068
2010-07-07,0.0074,0.00325,0.00115,0.003099
2010-07-08,0.0074,0.00325,0.00115,0.003093
2010-07-09,0.0074,0.00325,0.0011667,0.003043
2010-07-12,0.0074,0.00325,0.0012,0.002859
2010-07-13,0.0078,0.00325,0.0011833,0.005991
2010-07-14,0.0074,0.00325,0.0011667,0.003248
2010-07-15,0.00725,0.00325,0.0011667,0.003791
2010-07-16,0.0074,0.00325,0.001175,0.004275
2010-07-19,0.0074,0.00325,0.0011917,0.004508
2010-07-20,0.0074,0.00325,0.0012333,0.004457
2010-07-21,0.0074,0.00325,0.0014,0.004148
2010-07-22,0.0074,0.00325,0.0014333,0.004151
2010-07-23,0.0074,0.00325,0.0015333,0.003906
2010-07-26,0.0074,0.00315,0.0015667,0.003951
2010-07-27,0.0074,0.0035,0.0016167,0.003817
2010-07-28,0.0081,0.00395,0.00165,0.003646
2010-07-29,0.0081,0.004,0.0017,0.003261
2010-07-30,0.0084,0.0042,0.0017167,0.003267
2010-08-02,0.0074,0.00325,0.0017,0.003006
2010-08-03,0.00725,0.00405,0.0017,0.002888
2010-08-04,0.0081,0.0043,0.0017333,0.00279
2010-08-05,0.0087,0.004,0.0017333,0.002718
2010-08-06,0.0087,0.00375,0.0017167,0.002733
2010-08-09,0.0085,0.00355,0.0017042,0.002718
2010-08-10,0.009,0.0036,0.0016833,0.006962
2010-08-11,0.0078,0.0038,0.0016833,0.003781
2010-08-12,0.0083,0.00365,0.0016833,0.003681
2010-08-13,0.0074,0.00375,0.0016833,0.003599
2010-08-16,0.0074,0.00325,0.00165,0.003562
2010-08-17,0.0077,0.0035,0.0016333,0.003467
2010-08-18,0.00805,0.003,0.0015833,0.003393
2010-08-19,0.0084,0.003,0.0015833,0.003275
2010-08-20,0.0084,0.0032,0.0015833,0.003252
2010-08-23,0.0084,0.0035,0.0015667,0.003083
2010-08-24,0.0084,0.0035,0.00155,0.003111
2010-08-25,0.0074,0.00325,0.0015167,0.003039
2010-08-26,0.008,0.0035,0.0015333,0.002988
2010-08-27,0.0074,0.00305,0.00155,0.002858
2010-08-30,0.00695,0.00305,0.00155,0.002858
2010-08-31,0.0084,0.0037,0.00165,0.003074
2010-09-01,0.0074,0.0035,0.0016917,0.002945
2010-09-02,0.00725,0.0035,0.0016667,0.002962
2010-09-03,0.0085,0.0034,0.0016667,0.002892
2010-09-06,0.00735,0.0035,0.0017,0.002821
2010-09-07,0.0074,0.0037,0.001725,0.006236
2010-09-08,0.00735,0.0035,0.0017417,0.003468
2010-09-09,0.0084,0.003,0.0017583,0.003352
2010-09-10,0.00765,0.00305,0.0017917,0.003477
2010-09-13,0.0089,0.00305,0.001725,0.003562
2010-09-14,0.00745,0.00305,0.001725,0.003671
2010-09-15,0.0074,0.00305,0.0017917,0.003672
2010-09-16,0.0074,0.00255,0.00185,0.003745
2010-09-17,0.0074,0.0027,0.0017833,0.003766
2010-09-20,0.0074,0.00205,0.0017667,0.003636
2010-09-21,0.0074,0.0034,0.0017667,0.003554
2010-09-22,0.0074,0.00305,0.00175,0.003414
2010-09-23,0.0074,0.00315,0.00175,0.003428
2010-09-24,0.0074,0.0031,0.00175,0.003408
2010-09-27,0.0074,0.0032,0.00175,0.003491
2010-09-28,0.0074,0.0031,0.00175,0.003272
2010-09-29,0.0076,0.0031,0.0017833,0.003231
2010-09-30,0.00675,0.0026,0.0017833,0.006154
2010-10-01,0.0086,0.00205,0.0018,0.006123
2010-10-04,0.0074,0.0032,0.0017833,0.005172
2010-10-05,0.0104,0.00255,0.0017833,0.003806
2010-10-06,0.008,0.0022,0.001775,0.00309
2010-10-07,0.00775,0.0021,0.001775,0.002902
2010-10-08,0.0073,0.002,0.0017583,0.00288
2010-10-11,0.0079,0.002,0.0017583,0.002912
2010-10-12,0.0073,0.0021,0.0017417,0.006457
2010-10-13,0.00775,0.00225,0.001725,0.006262
2010-10-14,0.00785,0.0019,0.001725,0.006518
2010-10-15,0.0073,0.0017,0.0017417,0.006586
2010-10-18,0.00735,0.00205,0.0017417,0.007041
2010-10-19,0.0076,0.002,0.0017333,0.007145
2010-10-20,0.0083,0.0011,0.0017333,0.007554
2010-10-21,0.00675,0.00205,0.0017083,0.007595
2010-10-22,0.0073,0.00205,0.0017083,0.007614
2010-10-25,0.00745,0.0021,0.0017,0.007392
2010-10-26,0.0073,0.0016,0.0016833,0.007553
2010-10-27,0.00705,0.0018,0.0017,0.00737
2010-10-28,0.00695,0.00205,0.0016833,0.00673
2010-10-29,0.0094,0.00205,0.0016833,0.006727
2010-11-01,0.0094,0.00205,0.001675,0.006273
2010-11-02,0.009,0.00125,0.001675,0.005585
2010-11-03,0.0095,0.00125,0.001675,0.004824
2010-11-04,0.0095,0.00135,0.001675,0.003645
2010-11-05,0.00745,0.0022,0.001675,0.00274
2010-11-08,0.00745,0.0023,0.001675,0.00272
2010-11-09,0.00765,0.00205,0.001675,0.006559
2010-11-10,0.0087,0.0016,0.001675,0.007104
2010-11-11,0.01,0.0016,0.001675,0.007016
2010-11-12,0.0072,0.00205,0.0016583,0.006859
2010-11-15,0.0072,0.00175,0.001675,0.006641
2010-11-16,0.0104,0.0024,0.0016667,0.00647
2010-11-17,0.0106,0.0031,0.0016667,0.005884
2010-11-18,0.0105,0.0035,0.0016833,0.004986
2010-11-19,0.0104,0.0033,0.0017,0.004481
2010-11-22,0.0104,0.0031,0.0017,0.004025
2010-11-23,0.0093,0.0029,0.0017,0.003872
2010-11-24,0.0072,0.00225,0.0017167,0.003755
2010-11-25,0.0072,0.0028,0.0017167,0.003585
2010-11-26,0.0072,0.0033,0.0017,0.003467
2010-11-29,0.007,0.00175,0.0017167,0.003461
2010-11-30,0.0106,0.0033,0.0017167,0.004488
2010-12-01,0.0105,0.0034,0.0016833,0.003914
2010-12-02,0.008,0.0034,0.0016833,0.003685
2010-12-03,0.008,0.0035,0.0016833,0.003074
2010-12-06,0.008,0.0037,0.0016833,0.002857
2010-12-07,0.0072,0.00175,0.0016833,0.006576
2010-12-08,0.0075,0.00255,0.0016833,0.006136
2010-12-09,0.009,0.0032,0.0017,0.005383
2010-12-10,0.0072,0.00255,0.0017,0.005294
2010-12-13,0.0072,0.00255,0.0017,0.004815
2010-12-14,0.0075,0.005,0.0017,0.004544
2010-12-15,0.0082,0.0052,0.0017,0.004016
2010-12-16,0.0075,0.00175,0.0016917,0.003514
2010-12-17,0.0082,0.0046,0.0016917,0.003207
2010-12-20,0.007,0.00405,0.0016917,0.002931
2010-12-21,0.0067,0.0044,0.0016917,0.002948
2010-12-22,0.0083,0.0047,0.0017083,0.002946
2010-12-23,0.00885,0.0049,0.0017083,0.003028
2010-12-24,0.007,0.00255,0.0017083,0.003512
2010-12-27,0.007,0.004,0.0017083,0.003512
2010-12-28,0.007,0.0049,0.0017083,0.003512
2010-12-29,0.007,0.0053,0.0017167,0.003477
2010-12-30,0.00755,0.0053,0.0017,0.00331
2010-12-31,0.007,0.00175,0.0017,0.006249
2011-01-03,0.007,0.0048,0.0017,0.006249
2011-01-04,0.007,0.0042,0.0016917,0.003034
2011-01-05,0.00755,0.0043,0.0016917,0.003069
2011-01-06,0.008,0.0041,0.0016917,0.002911
2011-01-07,0.00755,0.0041,0.0017,0.002799
2011-01-10,0.0083,0.0036,0.0017,0.002891
2011-01-11,0.008,0.0041,0.0017,0.002727
2011-01-12,0.00805,0.0036,0.0017,0.002696
2011-01-13,0.01,0.0038,0.0017,0.002725
2011-01-14,0.0098,0.0035,0.0016833,0.002729
2011-01-17,0.00885,0.0036,0.0016833,0.002757
2011-01-18,0.00865,0.0035,0.0016833,0.006857
2011-01-19,0.00855,0.0034,0.0016833,0.006141
2011-01-20,0.00855,0.0033,0.0016833,0.006475
2011-01-21,0.00865,0.0028,0.0016833,0.007419
2011-01-24,0.0085,0.003,0.0017,0.008661
2011-01-25,0.0084,0.0032,0.0017,0.009423
2011-01-26,0.00795,0.0031,0.0017,0.010496
2011-01-27,0.00715,0.0031,0.0017,0.009386
2011-01-28,0.00805,0.0032,0.0017,0.009673
2011-01-31,0.00795,0.0031,0.0017,0.013323
2011-02-01,0.0083,0.0029,0.0017,0.011833
2011-02-02,0.00855,0.0034,0.0017,0.007037
2011-02-03,0.00955,0.0033,0.0017,0.004197
2011-02-04,0.00865,0.0033,0.0017,0.002948
2011-02-07,0.008,0.0033,0.0017,0.002726
2011-02-08,0.0084,0.0035,0.0017,0.00659
2011-02-09,0.00885,0.0033,0.0017,0.010044
2011-02-10,0.00865,0.0032,0.0017,0.009519
2011-02-11,0.00885,0.0032,0.0017,0.008266
2011-02-14,0.008,0.0034,0.0017,0.007567
2011-02-15,0.008,0.0034,0.0017,0.006843
2011-02-16,0.008,0.00335,0.0017,0.006398
2011-02-17,0.008,0.0033,0.0017,0.005285
2011-02-18,0.0075,0.0037,0.0017,0.00404
2011-02-21,0.00845,0.0039,0.0017,0.004141
2011-02-22,0.01,0.0035,0.0017,0.004562
2011-02-23,0.01,0.0032,0.0017,0.006039
2011-02-24,0.01,0.0032,0.0017,0.005969
2011-02-25,0.01,0.0033,0.0017,0.00551
2011-02-28,0.01,0.0032,0.0017,0.006128
2011-03-01,0.01,0.0034,0.0017333,0.005142
2011-03-02,0.01,0.0035,0.0017333,0.003945
2011-03-03,0.00905,0.0036,0.0017333,0.002925
2011-03-04,0.00905,0.003,0.0017333,0.003185
2011-03-07,0.00915,0.0033,0.00175,0.00388
2011-03-08,0.00905,0.0019,0.0017833,0.007378
2011-03-09,0.01,0.0018,0.0018,0.007608
2011-03-10,0.0089,0.0019,0.0018,0.007372
2011-03-11,0.0089,0.0019,0.0018,0.006772
2011-03-14,0.0089,0.0019,0.0018,0.006381
2011-03-15,0.00885,0.0019,0.0017833,0.006207
2011-03-16,0.0077,0.003,0.0017833,0.006131
2011-03-17,0.0101,0.0019,0.0017833,0.00618
2011-03-18,0.0089,0.0019,0.0017833,0.006236
2011-03-21,0.0089,0.0019,0.0017833,0.005988
2011-03-22,0.0089,0.0035,0.0018,0.006051
2011-03-23,0.00925,0.0035,0.0018,0.00607
2011-03-24,0.01,0.0035,0.0018,0.005953
2011-03-25,0.0102,0.0019,0.0018,0.005611
2011-03-28,0.00915,0.0019,0.0018,0.005424
2011-03-29,0.00915,0.0035,0.0018,0.005295
2011-03-30,0.0079,0.0019,0.0018,0.00524
2011-03-31,0.00835,0.0019,0.0018,0.008839
2011-04-01,0.008,0.0019,0.0018,0.005337
2011-04-04,0.00945,0.0019,0.0018,0.005143
2011-04-05,0.0106,0.0035,0.0018,0.005049
2011-04-06,0.0105,0.0023,0.0018333,0.004914
2011-04-07,0.0098,0.0035,0.00185,0.004688
2011-04-08,0.00865,0.0019,0.00185,0.004671
2011-04-11,0.00855,0.0035,0.00185,0.004469
2011-04-12,0.00805,0.0035,0.00185,0.007329
2011-04-13,0.0094,0.0018,0.00185,0.010538
2011-04-14,0.00795,0.002,0.00185,0.010518
2011-04-15,0.00865,0.0019,0.00185,0.010631
2011-04-18,0.00785,0.0019,0.00185,0.010528
2011-04-19,0.00795,0.0018,0.00185,0.010569
2011-04-20,0.00865,0.0019,0.00185,0.011539
2011-04-21,0.0076,0.00325,0.00185,0.013134
2011-04-22,0.00795,0.0019,0.00185,0.013134
2011-04-25,0.00795,0.0019,0.00185,0.013134
2011-04-26,0.00805,0.0018,0.00185,0.012625
2011-04-27,0.008,0.0019,0.00185,0.012283
2011-04-28,0.009,0.0019,0.00185,0.012486
2011-04-29,0.008,0.0019,0.00185,0.012486
2011-05-02,0.00775,0.00325,0.00185,0.012486
2011-05-03,0.00785,0.0019,0.00185,0.012239
2011-05-04,0.0086,0.0018,0.00185,0.01009
2011-05-05,0.00865,0.0018,0.00185,0.008299
2011-05-06,0.00865,0.0019,0.00185,0.005482
2011-05-09,0.00865,0.0019,0.0018333,0.005527
2011-05-10,0.0088,0.0018,0.0018,0.008666
2011-05-11,0.0091,0.0018,0.0017833,0.009617
2011-05-12,0.0088,0.0019,0.0017833,0.009962
2011-05-13,0.0091,0.0019,0.0017833,0.01026
2011-05-16,0.00775,0.0019,0.0017833,0.010806
2011-05-17,0.00785,0.0019,0.0017833,0.010959
2011-05-18,0.0076,0.0018,0.0017833,0.011115
2011-05-19,0.00775,0.0019,0.0017833,0.011137
2011-05-20,0.00755,0.00325,0.0017833,0.010894
2011-05-23,0.0076,0.00325,0.0017583,0.011
2011-05-24,0.0076,0.00325,0.0017583,0.010963
2011-05-25,0.0076,0.00325,0.0017583,0.010953
2011-05-26,0.00725,0.00325,0.0017583,0.010295
2011-05-27,0.0076,0.00325,0.0017583,0.008255
2011-05-30,0.00875,0.00325,0.0017583,0.008255
2011-05-31,0.00745,0.00325,0.0017583,0.008589
2011-06-01,0.0076,0.00325,0.0017583,0.00809
2011-06-02,0.00745,0.00325,0.0017583,0.008211
2011-06-03,0.0076,0.00325,0.0017583,0.008647
2011-06-06,0.0076,0.00325,0.0017583,0.008485
2011-06-07,0.00755,0.00325,0.00175,0.008678
2011-06-08,0.00765,0.0018,0.00175,0.010092
2011-06-09,0.0072,0.00325,0.00175,0.013068
2011-06-10,0.0076,0.00325,0.00175,0.014956
2011-06-13,0.0076,0.0018,0.00175,0.013067
2011-06-14,0.0076,0.00325,0.00175,0.010716
2011-06-15,0.0076,0.00325,0.0017583,0.011823
2011-06-16,0.0079,0.00325,0.0017583,0.012461
2011-06-17,0.0079,0.00325,0.0017583,0.012927
2011-06-20,0.00745,0.00325,0.0017583,0.012742
2011-06-21,0.00745,0.0019,0.0017583,0.012462
2011-06-22,0.00735,0.00325,0.0017583,0.010205
2011-06-23,0.0079,0.00325,0.0017583,0.008563
2011-06-24,0.0079,0.00325,0.00175,0.007883
2011-06-27,0.0079,0.00325,0.00175,0.007776
2011-06-28,0.0072,0.00095,0.00175,0.00754
2011-06-29,0.0072,0.00105,0.00175,0.008692
2011-06-30,0.0079,0.00325,0.00175,0.016383
2011-07-01,0.0079,0.00325,0.00175,0.008544
2011-07-04,0.0079,0.00325,0.0017583,0.007437
2011-07-05,0.0079,0.00325,0.0017583,0.006339
2011-07-06,0.0079,0.00325,0.00175,0.005399
2011-07-07,0.0079,0.00325,0.00175,0.005359
2011-07-08,0.0079,0.00325,0.00175,0.005406
2011-07-11,0.0079,0.0019,0.00175,0.005319
2011-07-12,0.0079,0.0019,0.00175,0.009148
2011-07-13,0.0079,0.0019,0.00175,0.01353
2011-07-14,0.0079,0.0019,0.00175,0.013535
2011-07-15,0.0079,0.00245,0.00175,0.013641
2011-07-18,0.0079,0.00245,0.00175,0.01375
2011-07-19,0.0079,0.0019,0.00175,0.013619
2011-07-20,0.0079,0.00245,0.00175,0.010666
2011-07-21,0.0079,0.0019,0.00175,0.009663
2011-07-22,0.0079,0.0019,0.00175,0.008713
2011-07-25,0.0079,0.0019,0.00175,0.008752
2011-07-26,0.0079,0.0019,0.00175,0.00868
2011-07-27,0.0079,0.0029,0.00175,0.008382
2011-07-28,0.0079,0.0019,0.00175,0.008099
2011-07-29,0.0079,0.002,0.00175,0.008815
2011-08-01,0.0079,0.0018,0.00175,0.008045
2011-08-02,0.0093,0.00215,0.00175,0.007791
2011-08-03,0.0095,0.0046,0.001375,0.007664
2011-08-04,0.0116,0.0044,0.0011583,0.00773
2011-08-05,0.0079,0.004,0.001025,0.00767
2011-08-08,0.0079,0.00275,0.0009833,0.007732
2011-08-09,0.0081,0.0033,0.0009333,0.011403
2011-08-10,0.013,0.0026,0.0007667,0.00912
2011-08-11,0.0083,0.005,0.0005333,0.008345
2011-08-12,0.0083,0.002,0.0005167,0.008044
2011-08-15,0.0083,0.002,0.0005,0.008233
2011-08-16,0.0083,0.002,0.0004667,0.008205
2011-08-17,0.0086,0.0018,0.000275,0.008172
2011-08-18,0.0083,0.0019,0.0001333,0.008117
2011-08-19,0.0083,0.0018,0.0000833,0.008145
2011-08-22,0.0083,0.0018,0.000075,0.008171
2011-08-23,0.0083,0.0022,0.000075,0.008106
2011-08-24,0.0099,0.00275,0.0000667,0.007998
2011-08-25,0.0089,0.0019,0.0000667,0.008051
2011-08-26,0.0087,0.00645,0.00005,0.007876
2011-08-29,0.0099,0.00665,0.00005,0.007876
2011-08-30,0.0092,0.0064,0.00005,0.007984
2011-08-31,0.00925,0.00755,0.00005,0.008455
2011-09-01,0.0087,0.00775,0.00005,0.008122
2011-09-02,0.0087,0.00675,0.00005,0.00812
2011-09-05,0.0087,0.00765,0.0000333,0.007739
2011-09-06,0.0087,0.00755,0.00005,0.007883
2011-09-07,0.0087,0.00845,0.00005,0.007794
2011-09-08,0.0093,0.00775,0.00005,0.007927
2011-09-09,0.0093,0.00765,0.0000667,0.00781
2011-09-12,0.0093,0.00845,0.0000667,0.007893
2011-09-13,0.0093,0.0086,0.0000667,0.01091
2011-09-14,0.0088,0.00845,0.0000667,0.008283
2011-09-15,0.0095,0.00845,0.0000667,0.008295
2011-09-16,0.0095,0.0072,0.0000667,0.009487
2011-09-19,0.0095,0.0072,0.0000667,0.009029
2011-09-20,0.0095,0.0063,0.0000833,0.009963
2011-09-21,0.0095,0.0079,0.0001,0.009118
2011-09-22,0.0095,0.0071,0.0001,0.009316
2011-09-23,0.0098,0.0074,0.0001,0.00978
2011-09-26,0.0098,0.0079,0.0001167,0.009582
2011-09-27,0.0098,0.0079,0.00015,0.009664
2011-09-28,0.0098,0.0079,0.0001833,0.009589
2011-09-29,0.0098,0.0081,0.0001833,0.009255
2011-09-30,0.0099,0.0084,0.0002333,0.013099
2011-10-03,0.0099,0.00275,0.0002333,0.009136
2011-10-04,0.0099,0.00275,0.00025,0.008374
2011-10-05,0.0099,0.00275,0.0002667,0.008041
2011-10-06,0.0099,0.00275,0.0002667,0.008226
2011-10-07,0.0099,0.00275,0.0003,0.00803
2011-10-10,0.0101,0.00275,0.0003,0.008067
2011-10-11,0.0101,0.00275,0.0003167,0.010962
2011-10-12,0.0101,0.00275,0.00035,0.00875
2011-10-13,0.0101,0.00275,0.0003667,0.008614
2011-10-14,0.0101,0.00275,0.0004,0.008177
2011-10-17,0.0101,0.00275,0.0004,0.008091
2011-10-18,0.0101,0.00275,0.0004167,0.008163
2011-10-19,0.0101,0.00275,0.0004167,0.00816
2011-10-20,0.0101,0.00275,0.0004167,0.008283
2011-10-21,0.0101,0.00275,0.0004167,0.008452
2011-10-24,0.0101,0.00275,0.0004167,0.008173
2011-10-25,0.0101,0.00275,0.0004333,0.008279
2011-10-26,0.0102,0.00275,0.0004333,0.007864
2011-10-27,0.0102,0.0019,0.0004333,0.007856
2011-10-28,0.0102,0.0018,0.0004333,0.007675
2011-10-31,0.0102,0.0019,0.0004333,0.007853
2011-11-01,0.0098,0.004,0.0004333,0.007702
2011-11-02,0.0098,0.003,0.0004333,0.00743
